folder,image_name,ground_truth,baseline_prediction,baseline_cer,finetuned_prediction,finetuned_cer,improvement,improvement_pct
253,24.jpg,các nhà đầu tư trong Khu chế xuất Tân Thuận. Vậy thì khi không khắc phục ngay,"салчын дүнүн кур болгон дүн сүнүн ""Тонн Чынын"" үнүн чынын дүнүн ""Тонн Чынын"" үнүн чынум дүнүн ""Тонн Чынын"" үнүн чындын дүнүн ""Тонн Чынын"" үнүн дүнүн ""Тонн Чынын"" үнүн ""Тонн Чынын"" үнүн ""Тоннын"" үнүн ""Тоннын"" үнүн ""Тонын"" үнүн ""Тонын"" үнүн ""Тоннын"" үнүн ""Тонын"" үнүн ""Тоннын"" үнүн ""Тоның"" үнүн ""Тоннын"" үнүн ""Тоңнын"" үнүн ""Тоңнын"" үнүн ""тоңнын"" үнүн ""Тоңнын"" үнүн үнүн ""Тоңнын"" үнүн үнүн үнүн ""Тоңнын"" үнүн ""Тоңын"" үнүн ""Тоңын"" үнүн үнүн үнүн үнүн үнүн үнүрүн үнүн үнүн үнүн үнүн үүнүн үнүн үнүн үнүн үнүн ""Тоңнын""үнүн үнүн үнүн үнүн үнүр үнүн үнүн үнүн үнүн үнүүн үнүн үнүн үнүн үнүн үңүн үнүн үнүн үнүн үнүн үчүн үнүн үнүн үнүн үнүн үрүн үнүн үнүн үнүн үнүн ""тоңнын""үнүн үнүн үнүн үнүрүн үн үнүн үнүн үнүн үнүн үн үнүн үнүн үнүн үнүрүнүн үнүн үнүн үнүн үнүүрүнүн үнүн үнүн үнүн үүнүрүнүн үнүн үнүн үнүнүн үнүн үнүн үнүн үнүңүнүн үнүн үнүн үнүн үнүкүнүн үнүн үнүн үнүн үнүсүнүн үнүн үнүн үнүн үнүтүн үнүн үнүн үнүн үнүн үтүн үнүн үнүн үнүн үнүнүн үн үнүн үнүн үнүн үн үнүнүн үнүн үнүн үнүнүн үүнүн үнүн үнүн үнүрүнүнүн үнүн үнүн үнүн үн үн үнүн үнүн үнүн үнүнүнүн үнүн үнүн үнүн үүн үнүн үнүн үнүн үнүн үөнүн үнүн үнүн үнүн үнүнүрүнүн үнүн үнүн үнүрүнүрүнүн үнүн үнүн үнүкүнүнүн үнүн үнүн үнүн үчүнүн үнүн үнүн үнүн үнүдүн үнүн үнүн үнүн үнүн үндүн үнүн үнүн үнүн үнүн үдүн үнүн үнүн үнүн үнүнүдүн үнүн үнүн үнүн үн үнүдүн үнүн үнүн үнүнүн үнүдүн үнүн үнүн үн үнүдүн үчүн үнүн үнүн үнүн үндүн үчүн үнүн үнүн үнүн үчүн үчүн үнүн үнүн үнүн үүнүнүн үнүн үнүн үүнүн үнүрүнүн үнүн үнүнүн үүнүн үүнүн үнүн үүнүн үүнүн үүнүн үүнүн үнүн үнүн үүнүн үүнүн үүрүнүн үнүн үүнүн үүнүн үөнүн үүнүн үүнүн үүнүн үөнүн үөнүн үүнүн үүнүн үөнүн ү үнүн үүнүн үүнүн үүнүнүн үүнүн үүнүн үүнүнүрүнүн үүнүн үүнүн үүнүн Үүнүн үүнүн үүнүн үүнүн өнүн үүнүн үүнүн үүнүн ү үнүн үүнүн үүнүн ү үнүн ү үнүн үүнүн үүнүн ү өнүн үүнүн үүнүн ү үнүн ү өнүн үүнүн ү үнүн ү үнүн ү үнүн ү үнүн үүнүн ү үнүн ү үнүн ү өнүн ү үнүн ү үнүн ү үнүн ү өнүн үүнүн үүнүн үүнүн ө үнүн ү үнүн ү үнүн ү үнүнүн ү үнүн ү үнүн ү үнүнүрүнүн ү үнүн ү үнүн ү үнүн Үүнүн ү үнүн ү үнүн ү үнүн өнүн ү үнүн ү үнүн ү үнүн ө үнүн ү үнүн ү үнүн ү өнүнүн ү үнүн ү үнүн ү үнүрүнүн ү үнүн ү үнүн ү үүнүн ү үнүн ү үнүн ү үнүр үнүн ү үнүн ү үнүн ү үнүн өүнүн ү үнүн ү үнүн ү үнүнөнүн ү үнүн ү үнүн өүнүн үүнүн ү үнүн өүнүн ү үнүн өүнүн ү үнүн үүнүн өүнүн ү үнүн өүнүн үүнүн өүнүн ү үнүн ө үнүн ү үнүн өүнүн ү үнүн ө үнүн үүнүн ө үнүн ү үнүн ө үнүн ү үнүн ө үнүн үүнүн өүнүн ү үнүн ү үнүн ө үнүн үүнүн ү үнүн ө үнүн ү үнүн ү ө үнүн ү үнүн ө үнүн ү үнүрүнүн ү үнүн ө үнүн ү үнүн Үүнүн ү үнүрүнүн ү үнүн ө үүнүн ү үнүн ө үнүн ү үнүрүүнүн ү үнүн ө үнүн ү үнүнүн ө үнүн ү үнүн ө үнүн ө үнүн ө үнүн ө үнүн ү үнүн ө үнүн өүнүн ө үнүн ө үнүн ө үнүн өүнүн ө үнүн ү үнүн ө үнүн Үүнүн ө үнүн ө үнүн ө үнүн ү ө үнүн ө үнүн ө үнүн ө үнүрүнүн ү үнүн ө үнүн ө үнүн өүнүн ү үнүн ө үнүн ө үнүн ү үнүн ү ө үнүрүнүн ү үнүн ө үнүн ү ө үнүн ө үнүрүнүн ү үнүн ү ө үнүн ө үнүн ө үнүрүнүнүн ү үнүн ө үнүн ө үнүн Үүнүн ө үнүрүнүнүн ү үнүн ү ө үнүн ө үнүрүнүнүн ү үн үнүн ө үнүн ө үнүн ө үнүн Үүнүрүнүнүн ү үнүн ө үнүн Үүнүн ү ө үнүн ө үнүн ө үнүн ү ө үн үнүн ө үнүн ө үнүн ө үн үнүн ө үнүн ө үнүн ө үүнүн ө үнүн ө үнүн ө үнүн Ұүнүн ө үнүн ө үнүн ө үнүн Ө үнүн ө үнүн ө үнүн ө үнүн ӧ үнүн ө үнүн ө үнүн ө үнүнөнүн ө үнүн ө үнүн ө үнүн ө ө үнүн ө үнүн ө үнүн ө үнүүн ө үнүн ө үнүн ө үнүн ө үүнүүн ө үнүн ө үнүн ө үнүн ү өүнүн ө үнүн ө үнүн ө үнүүн ү үнүн ө үнүн ө үнүн ө үүнүрүнүн ү үнүн ө үнүн ө үүнүн ө үнүрүнүн ү үнүн ө үүнүн ө үнүн ө үнүрүнүн ү үүнүн ө үнүн ө үнүн ө үнүрүүнүн ү үнүн ө үнүн ө үнүн Ө үнүрүнүнүн ү үнүн ө үнүрүүнүн ү үнүн Ө үнүн ө үнүн Ө үнүн ө үнүрүүнүн ү үнүнӨ үнүн Ө үнүн Ө үнүн Ө үнүн Өүнүн Ө үнүн Ө үнүн Ө үн үнүн Ө үнүн Ө үнүн Ө үүнүн Ө үнүн Ө үнүн Ө үүрүнүн ү үнүн Ө үнүн Ө үүнүн Өүнүн Ө үнүн Ө үн үнүн Өүнүн Ө үнүн Ө үүнүн Ө үүнүн Ө үүнүн Өүнүн Ө үүнүн Ө үүнүн ӧ үнүн Ө үнүн Ө үнүн Ө ү үнүн Ө үнүн Ө үүнүн ӧ үнүн Ө үүнүн Ө үүнүн ӧүнүн Ө үүнүн Ө үүнүн Ӧ үнүн Ө үүнүн Ө үүнүн Ӧүнүн Ө үүнүн Ө үүнүн ӫ үнүн Ө үүнүн Ө үүнүн ӫүнүн Ө үүнүн Ө үүнүн Ӫ үнүн Ө үүнүн Ө үүнүн Ӫүнүн Ө үүнүн Ө үүнүн Ӱ үнүн Ө үүнүн Ө үүнүн Ӱүнүн Ө үүнүн Ө үүнүн ө үнүн Ө үүнүн Ө үүнүн өүнүн Ө үүнүн Ө үүнүн ӱүнүн Ө үүнүн Ө үүнүн Ӭ үнүн Ө үүнүн Ө үүнүн Ӭүнүн Ө үүнүн Ө үүнүн ӭ үнүн Ө үүнүн Ө үүнүн ӭүнүн Ө үүнүн Ө үүнүн Ӯ үнүн Ө үүнүн Ө үүнүн Ӯүнүн Ө үүнүн Ө үүнүн ӯ үнүн Ө үүнүн Ө үүнүн ӯүнүн Ө үүнүн Ө үүнүн Ӥ үнүн Ө үүнүн Ө үүнүн Ӥүнүн Ө үүнүн Ө үүнүн ӣ үнүн Ө үүнүн Ө үүнүн ӣүнүн Ө үүнүн Ө үүнүн Ӣ үнүн Ө үүнүн Ө үүнүн Ӣүнүн Ө үүнүн Ө үүнүн ӡ үнүн Ө үүнүн Ө үүнүн ӡүнүн Ө үүнүн Ө үүнүн Ӹ үнүн Ө үүнүн Ө үүнүн Ӹүнүн Ө үүнүн Ө үүнүн ӹ үнүн Ө үүнүн Ө үүнүн ӹүнүн Ө үүнүн Ө үүнүн Ӻ үнүн Ө үүнүн Ө үүнүн Ӻүнүн Ө үүнүн Ө үүнүн ӻ үнүн Ө үүнүн Ө үүнүн ӻүнүн Ө үүнүн Ө үүнүн ӳ үнүн Ө үүнүн Ө үүнүн ӳүнүн Ө үүнүн Ө үүнүн ӵ үнүн Ө үүнүн Ө үүнүн ӵүнүн Ө үүнүн Ө үүнүн Ӷ үнүн Ө үүнүн Ө үүнүн Ӷүнүн Ө үүнүн Ө үүнүн ӷ үнүн Ө үүнүн Ө үүнүн ӷүнүн Ө үүнүн Ө үүнүн Ӵ үнүн Ө үүнүн Ө үүнүн Ӵүнүн Ө үүнүн Ө үүнүн Ӳ үнүн Ө үүнүн Ө үүнүн Ӳүнүн Ө үүнүн Ө үүнүн ӽ үнүн Ө үүнүн Ө үүнүн ӽүнүн Ө үүнүн Ө үүнүн Ӿ үнүн Ө үүнүн Ө үүнүн Ӿүнүн Ө үүнүн Ө үүнүн ӿ үнүн Ө үүнүн Ө үүнүн ӿүнүн Ө үүнүн Ө үүнүн Ӽ үнүн Ө үүнүн Ө үүнүн Ӽүнүн Ө үүнүн Ө үүнүн ӊ үнүн Ө үүнүн Ө үүнүн ӊүнүн Ө үүнүн Ө үүнүн Ӌ үнүн Ө үүнүн Ө үүнүн Ӌүнүн Ө үүнүн Ө үүнүн ӌ үнүн Ө үүнүн Ө үүнүн ӌүнүн Ө үүнүн Ө үүнүн Ӎ үнүн Ө үүнүн Ө үүнүн Ӎүнүн Ө үүнүн Ө үүнүн ӎ үнүн Ө үүнүн Ө үүнүн ӎүнүн Ө үүнүн Ө үүнүн ӏ үнүн Ө үүнүн Ө үүнүн ӏүнүн Ө үүнүн Ө үүнүн Ӑ үнүн Ө үүнүн Ө үүнүн Ӑүнүн Ө үүнүн Ө үүнүн ӑ үнүн Ө үүнүн Ө үүнүн ӑүнүн Ө үүнүн Ө үүнүн Ӓ үнүн Ө үүнүн Ө үүнүн Ӓүнүн Ө үүнүн Ө үүнүн Ӕ үнүн Ө үүнүн Ө үүнүн Ӕүнүн Ө үүнүн Ө үүнүн ӕ үнүн Ө үүнүн Ө үүнүн ӕүнүн Ө үүнүн ӕүнүн Өүнүн Ө үүнүн ӕүнүн Ө ө үнүн Ө үүнүн Ө үүнүн Ә үнүн Ө үүнүн Ө үүнүн ә үнүн Ө үүнүн Ө үүнүн ӛ үнүн Ө үүнүн Ө үүнүн Ӝ үнүн Ө үүнүн Ө үүнүн Ӟ үнүн Ө үүнүн Ө үүнүн ӟ үнүн Ө үүнүн Ө үүнүн Ӡ үнүн Ө үүнүн Ө үүнүн ӝ үнүн Ө үүнүн Ө үүнүн Ӛ үнүн Ө үүнүн Ө үүнүн Ӗ үнүн Ө үүнүн Ө үүнүн ӗ үнүн Ө үүнүн Ө үүнүн ӓ үнүн Ө үүнүн Ө үүнүн ӄ үнүн Ө үүнүн Ө үүнүн Ӆ үнүн Ө үүнүн Ө үүнүн ӆ үнүн Ө үүнүн Ө үүнүн ӈ үнүн Ө үүнүн Ө үүнүн Ӊ үнүн Ө үүнүн Ө үүнүн Ӄ үнүн Ө үүнүн Ө үүнүн Ӏ үнүн Ө үүнүн Ө үүнүн Ӂ үнүн Ө үүнүн Ө үүнүн ӂ үнүн Ө үүнүн Ө үүнүн Ӈ үнүн Ө үүнүн Ө үүнүн ӱ үнүн Ө үүнүн Ө үүнүн ӥ үнүн Ө үүнүн Ө үүнүн Ӊ

## 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 6. 7. 7. 7. 7. 7. 7. 8. 8. 8. 8. 8. 8. 9. 9. 9. 9. 9. 9. 10. 10. 10. 10. 10. 11. 11. 11. 11. 11. 12. 12. 12. 12. 12. 13. 13. 13. 13. 14. 14. 14. 14. 15. 15. 15. 15. 16. 16. 16. 16. 17. 17. 17. 17. 18. 18. 18. 18. 19. 19. 19. 19. 20. 20. 20. 20. 21. 21. 21. 21. 22. 22. 22. 22. 23. 23. 23. 24. 24. 24. 25. 25. 25. 26. 26. 26. 27. 27. 27. 28. 28. 28. 29. 29. 29. 30. 30. 30. 31. 31. 31. 32. 32. 32. 33. 33. 33. 34. 34. 34. 35. 35. 35. 36. 36. 36. 37. 37. 37. 38. 38. 38. 39. 39. 39. 40. 40. 40. 41. 41. 41. 42. 42. 42. 43. 43. 43. 44. 44. 44. 45. 45. 45. 46. 46. 46. 47. 47. 47. 48. 48. 48. 49. 49. 49. 50. 50. 50. 51. 51. 51. 52. 52. 52. 53. 53. 53. 54. 54. 54. 55. 55. 55. 56. 56. 56. 57. 57. 57. 58. 58. 58. 59. 59. 59. 60. 60. 60. 61. 61. 61. 62. 62. 62. 63. 63. 63. 64. 64. 64. 65. 65. 65. 66. 66. 66. 67. 67. 67. 68. 68. 68. 69. 69. 69. 70. 70. 70. 71. 71. 71. 72. 72. 72. 73. 73. 73. 74. 74. 74. 75. 75. 75. 76. 76. 76. 77. 77. 77. 78. 78. 78. 79. 79. 79. 80. 80. 80. 81. 81. 81. 82. 82. 82. 83. 83. 83. 84. 84. 84. 85. 85. 85. 86. 86. 86. 87. 87. 87. 88. 88. 88. 89. 89. 89. 90. 90. 90. 91. 91. 91. 92. 92. 92. 93. 93. 93. 94. 94. 94. 95. 95. 95. 96. 96. 96. 97. 97. 97. 98. 98. 98. 99. 99. 99. 100. 100. 100. 101. 101. 101. 102. 102. 102. 103. 103. 103. 104. 104. 104. 105. 105. 105. 106. 106. 106. 107. 107. 107. 108. 108. 108. 109. 109. 109. 110. 110. 110. 111. 111. 111. 112. 112. 112. 113. 113. 113. 114. 114. 114. 115. 115. 115. 116. 116. 116. 117. 117. 117. 118. 118. 118. 119. 119. 119. 120. 120. 120. 121. 121. 121. 122. 122. 122. 123. 123. 123. 124. 124. 124. 125. 125. 125. 126. 126. 126. 127. 127. 127. 128. 128. 128. 129. 129. 129. 130. 130. 130. 131. 131. 131. 132. 132. 132. 133. 133. 133. 134. 134. 134. 135. 135. 135. 136. 136. 136. 137. 137. 137. 138. 138. 138. 139. 139. 139. 140. 140. 140. 141. 141. 141. 142. 142. 142. 143. 143. 143. 144. 144. 144. 145. 145. 145. 146. 146. 146. 147. 147. 147. 148. 148. 148. 149. 149. 149. 150. 150. 150. 151. 151. 151. 152. 152. 152. 153. 153. 153. 154. 154. 154. 155. 155. 155. 156. 156. 156. 157. 157. 157. 158. 158. 158. 159. 159. 159. 160. 160. 160. 161. 161. 161. 162. 162. 162. 163. 163. 163. 164. 164. 164. 165. 165. 165. 166. 166. 166. 167. 167. 167. 168. 168. 168. 169. 169. 169. 170. 170. 170. 171. 171. 171. 172. 172. 172. 173. 173. 174. 174. 174. 175. 175. 175. 176. 176. 176. 177. 177. 177. 178. 178. 178. 179. 179. 179. 180. 180. 180. 181. 181. 181. 182. 182. 182. 183. 183. 183. 184. 184. 184. 185. 185. 185. 186. 186. 186. 187. 187. 187. 188. 188. 189. 189. 190. 190. 190. 191. 191. 191. 192. 192. 192. 193. 193. 193. 194. 194. 194. 195. 195. 195. 196. 196. 196. 197. 197. 197. 198. 198. 198. 199. 199. 199. 200. 200. 200. 201. 201. 201. 202. 202. 203. 203. 203. 204. 204. 204. 205. 205. 205. 206. 206. 206. 207. 207. 207. 208. 208. 208. 209. 209. 209. 210. 210. 210. 211. 211. 211. 212. 212. 212. 213. 213. 214. 214. 214. 215. 215. 215. 216. 216. 216. 217. 217. 217. 218. 218. 218. 219. 219. 220. 220. 220. 221. 221. 221. 222. 222. 222. 223. 223. 224. 224. 224. 225. 225. 226. 226. 226. 227. 227. 227. 228. 228. 228. 229. 229. 229. 230. 230. 231. 231. 232. 232. 232. 233. 233. 234. 234. 234. 235. 235. 235. 236. 236. 236. 237. 237. 237. 238. 238. 238. 239. 239. 239. 240. 240. 240. 241. 241. 241. 242. 242. 242. 243. 243. 243. 244. 244. 244. 245. 245. 245. 246. 246. 246. 247. 247. 247. 248. 248. 248. 249. 249. 249. 250. 250. 251. 251. 251. 252. 252. 252. 253. 253. 253. 254. 254. 254. 255. 255. 255. 256. 256. 256. 257. 257. 257. 258. 258. 258. 259. 259. 259. 260. 260. 260. 261. 261. 261. 262. 262. 262. 263. 263. 263. 264. 264. 264. 265. 265. 265. 266. 266. 266. 266. 267. 267. 267. 268. 268. 268. 269. 269. 269. 270. 270. 270. 271. 271. 271. 272. 272. 272. 272. 273. 273. 273. 274. 274. 274. 275. 275. 275. 276. 276. 276. 277. 277. 277. 278. 278. 278. 279. 279. 279. 280. 280. 280. 281. 281. 281. 282. 282. 282. 283. 283. 283. 284. 284. 284. 285. 285. 285. 286. 286. 286. 286. 287. 287. 287. 288. 288. 288. 289. 289. 289. 290. 290. 290. 291. 291. 291. 292. 292. 292. 293. 293. 293. 294. 294. 294. 295. 295. 295. 296. 296. 296. 296. 297. 297. 297. 298. 298. 298. 299. 299. 299. 300. 300. 300. 301. 301. 301. 302. 302. 302. 302. 303. 303. 303. 304. 304. 304. 305. 305. 305. 306. 306. 306. 306. 307. 307. 307. 308. 308. 308. 309. 309. 309. 310. 310. 310. 311. 311. 311. 312. 312. 312. 312. 313. 313. 313. 314. 314. 314. 314. 315. 315. 315. 316. 316. 316. 316. 317. 317. 317. 318. 318. 318. 319. 319. 319. 320. 320. 320. 320. 321. 321. 321. 321. 322. 322. 322. 322. 322. 323. 323. 323. 323. 324. 324. 324. 324. 325. 325. 325. 325. 326. 326. 326. 326. 326. 327. 327. 327. 327. 328.",142.37662337662337,"các nghề dầu lư trong khi đã xuất "" tôm Thượng. Vận thủ không khỏi phức tạp, ngày",0.3896103896103896,141.98701298701297,99.7263522758369
253,25.jpg,"mà còn để con đường xuống cấp thê thảm, có phải là góp thêm phần","min con dièi' con dèi'ng xuan'ng şi'ng thich'm, s phu'ch' appi' thien phu'c'i",0.671875,"mà còn đề án đường xâm ý nghĩa hơn, có phải ký góp thêm biên",0.34375,0.328125,48.837209302325576
253,26.jpg,"làm xấu đi môi trường đầu tư của thành phố hay không, và cũng",bon xin ti/ mi nong xin jiu cua Chinh phu hong 1 mi cung,0.5409836065573771,bán xã / đã mua xuất địa của Châu phố Hàng không 1 nữ cũng,0.5081967213114754,0.032786885245901676,6.060606060606067
253,27.jpg,đồng nghĩa với việc mất đi bao nhiêu cơ hội làm việc và cải thiện cuộc sống,hợi nghĩa nói việc mới đã bao nhiêu vì hơn bốn việc và cả nhiều việc này.,0.36,tây nghĩa và việc mà ít bọn nhiên vợ hơn bốn việc và cả thiếu của cộng,0.3733333333333333,-0.013333333333333308,-3.7037037037036966
253,28.jpg,của người lao động - đồng bào - hay không?,ou a' ngu'di bòsìrìy - dòrìy bòsì - hìy thàrìy?,0.6904761904761905,của người lao động - đồng bộ - họ thường?,0.1666666666666666,0.5238095238095238,75.86206896551725
253,29.jpg,"Chúng ta "" hoan nghênh và biểu dương những việc làm tốt của công nhân",chuyển lên cơ bản nghiêm vụ nhưng thường xuyên mắc lâm lấn của cây nhân,0.5652173913043478,chúng tôi có bên nghẽn và hiện thương như việc làm lại của công nhân,0.2898550724637681,0.27536231884057966,48.71794871794871
253,30.jpg,"xây dựng trong việc thông tin, phản ánh sai phạm của công trình đường",xiey ding hong yue is the major singing problem and you phonem can't join in this thing.,0.7971014492753623,"xây dựng bảng vực đi mỗi giờ phim "" anh gái phạm của "" công trình đường",0.3333333333333333,0.463768115942029,58.18181818181818
253,31.jpg,"liên cảng A5 "", nhưng chắc là không có hình thức hoan nghênh và biểu","her song AS 2), many that is, many is what the author regards in their",0.7205882352941176,"Hơn vòng AS "", nhưng chắc là không có biết Thành ương ngành vì liên",0.3382352941176471,0.38235294117647056,53.06122448979591
253,32.jpg,dương nào thiết thực hơn đối với anh Đại và những đồng nghiệp là xử lý ngay,"many units, there has been such a lot of rain in many days during the last few years.",0.84,"dương Chúc Thứ hai vẫn anh Đại vẫn mặn, đầy nghiệp bị xót gì ngay",0.4266666666666667,0.4133333333333333,49.2063492063492
253,33.jpg,những sai phạm (đã rõ mười mươi) và có biện pháp hữu hiệu khắc phục,những mối quan hệ con mình (và cả liên hệ pháp luận liên hệ thời gian),0.6716417910447762,khẳng định phạm (đã có muốn muốn) và có kiến pháp hiến biểu lên được,0.417910447761194,0.25373134328358216,37.777777777777786
253,34.jpg,những sai phạm đó. Có như vậy niềm tin vào lẽ phải mới được khôi phục,ending! Mai làm đi - có những ngày làm - gần như là phải mất đi chút phải.,0.5652173913043478,"những nữa làm "" đế "". Có những ngày mặn, gần vừa là phía nước để khẳng định,",0.6086956521739131,-0.0434782608695653,-7.692307692307708
253,35.jpg,và người dân sẽ không còn phải đặt cược cho niềm tin của mình.,"a singular don't let them come here, they don't care who wins, it's just a game.",0.8709677419354839,cả người dân sẽ không còn phải đặt được cho mỗi kim nữa mỗi ng,0.2580645161290322,0.6129032258064517,70.37037037037038
253,36.jpg,Phải là một câu chuyện đàng hoàng! Nhóm công nhân dũng cảm ấy gồm,Phân tích mối liên hệ chuyển hướng về tham gia nghiên cứu đánh giá mới về quản lý,0.8461538461538461,Phân tắc mãi cũ chuyện không không khỏi con người chuyện cũng ủy quy,0.5846153846153846,0.2615384615384615,30.909090909090903
253,37.jpg,20 người vậy mà hầu như nay đã lang bạt hết. Chỉ còn anh Đại và bốn,20 người Việt mới bàn thân ngày thấy hẹn hẹn. Chứ mình Đen vẫn thật,0.582089552238806,20 người Vũng Mã hầu như ra ngơ đá bụy lên kết. Chỉ 1 mình Đại Việt biết,0.4328358208955223,0.14925373134328368,25.641025641025657
253,38.jpg,"người khác. Thân phận, cuộc sống của họ là bi đát, và điều mỉa mai cũng","người nhớ thế, thân phản, quảng cáo không có thị trấn đối tác mà mặc cũng",0.5633802816901409,"người NHÀ. Thân phận, luật ngang của họ đi từ gà đầu mũi nói của cũng",0.380281690140845,0.18309859154929586,32.500000000000014
253,39.jpg,"như làm chạnh lòng tôi là có phải họ đã xả thân vì đại nghĩa để rồi gia đình,","when some changes in the pattern of the x-axis and y-axis in the figure, the",0.7792207792207793,"như bản chất này, bình phí hạ đã xả 1% nữa, đã gây ảnh hưởng đến "" giá trị "" gia đình",0.6753246753246753,0.10389610389610393,13.333333333333336
253,40.jpg,"vợ con ly tán, thất nghiệp, lâm vào cảnh đời tan nát như thế sao! Vì sao họ","i've only been doing this thing, but i was only doing it for a little while.",0.7866666666666666,"vô vận bán thôi nghèo, lãnh vực cánh đầu tư mới như thế nào? Vì họ",0.44,0.3466666666666666,44.06779661016949
253,41.jpg,"đã làm điều đó? Ba năm trôi qua, chắc hẳn đã hàng trăm, ngàn lần","He bin diwan dius Bar man finna, what han' da hay toun ngun ha'",0.640625,"để bán được được Bạc nậm tận nạn, Chốc Hải đã hỏi đưa tôm, người hộ",0.5625,0.078125,12.195121951219512
253,42.jpg,"câu hỏi đó tự đến với họ hoặc đến từ người thân, bạn bè đi kèm sự chua",can have a lot of fun - we'll have fun in your living room.,0.7714285714285715,còn hai dự án điện và hộ hành đơn tự người thông báo để hẹn sự chào,0.4285714285714285,0.34285714285714297,44.44444444444446
253,43.jpg,"chát, ngậm ngùi.",chat / nymm my.,0.5625,"chất, nguyên nhân.",0.5,0.0625,11.11111111111111
253,44.jpg,"Và hôm nay, chúng ta cũng cần hỏi câu hỏi này với chính mình.","va bám này, chuyện luôn còn hơi còn hàng vừa chính mình.",0.4098360655737705,"và bám này, chúng ta cũng còn hồi sẵn hằng vụ chính mình.",0.2459016393442623,0.1639344262295082,40.0
254,1.jpg,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,KHAI QUẢT VIỆN BIẾN ĐẬO VIỆT NAM,0.2333333333333333,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,0.0,0.2333333333333333,100.0
254,2.jpg,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam,Nước ta gặp với bình Đông ở hai phía Đông và Nam. Vùng bình Việt Nam,0.1159420289855072,Nước ta gặp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam,0.0289855072463768,0.0869565217391304,75.0
254,3.jpg,là một phần biển Đông.,là một phản biện đóng.,0.1363636363636363,là một phần biển Đông.,0.0,0.1363636363636363,100.0
254,4.jpg,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2","Bà biên đài 3.260 km, tại Quảng Ninh tân Kiên Giang. Như vậy đã 100 km.",0.1428571428571428,"Bờ biển dài 3.280 km, từ Quảng Ninh đến Kiên Giang. Nhờ vậy cứ 100 km2",0.0285714285714285,0.1142857142857143,80.00000000000004
254,5.jpg,thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).,thì có 1 km bị biên (trung bình của thời gian là 600km² đạt biên/1km bị biên).,0.1975308641975308,thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).,0.0,0.1975308641975308,100.0
254,6.jpg,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với","Bên cơ vùng nội thụy, tành hài, vùng đa nguyên kinh tế và thêm lịch sử",0.28,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với",0.0,0.28,100.0
254,7.jpg,diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 /,"when fish aren't alive, they're gone & dies for fish that live: fishes",0.7941176470588235,liên tách trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2),0.0735294117647058,0.7205882352941176,90.74074074074075
254,8.jpg,330.000 km2),"\[ 330.000 \, \text{km}^2 \]",1.4166666666666667,330.000 km2.,0.0833333333333333,1.3333333333333335,94.11764705882354
254,9.jpg,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ,","Gương đó có liệu thông Sa, Gương Sa và 2.5772của thời,",0.4461538461538462,"Trong đó có 2 quần đảo Hoàng Sa, 2 trường Sa và 2.577 đảo lớn, nhỏ,",0.0307692307692307,0.41538461538461546,93.10344827586208
254,10.jpg,"gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ","gài vì xa bố, hẹp thính phòng tuyển báo vệ, kiếm soát và làm chủ",0.140625,"gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ",0.0,0.140625,100.0
254,11.jpg,vùng biển.,"Mün  
bien?",0.6,một biện.,0.5,0.09999999999999998,16.666666666666664
254,12.jpg,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương,","Cô vị thứ chiến thắng quan trọng: mọi liên hệ bữu Đông với Anh Đông,",0.3733333333333333,"Cả vị trí chiến lược quan trọng : nối liền với Bình Dương với Ảnh Địa Dương,",0.1066666666666666,0.2666666666666667,71.42857142857146
254,13.jpg,"châu Á với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế thuận","cháu A với cháu A, cháu Vô với Trung Đông. Giáo luôn quyết thích",0.2878787878787879,"châu Á với châu Âu, châu Úc với Ðông Đông. Giao lưu quốc tế thuận",0.0454545454545454,0.2424242424242425,84.2105263157895
254,14.jpg,"lợi, phát triển ngành biển.","\[ \{ \text{iii, phát triển ngành bản} \}. \]",0.8518518518518519,"lời, phát triển ngành biển.",0.037037037037037,0.8148148148148149,95.65217391304348
