image,ground_truth,prediction,cer
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/41.jpg,"đã làm điều đó? Ba năm trôi qua, chắc hẳn đã hàng trăm, ngàn lần","He bin diwan dius Bar man finna, what han' da hay toun ngun ha'",0.640625
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/42.jpg,"câu hỏi đó tự đến với họ hoặc đến từ người thân, bạn bè đi kèm sự chua",can have a lot of fun - we'll have fun in your living room.,0.7714285714285715
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/43.jpg,"chát, ngậm ngùi.",chat / nymm my.,0.5625
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/44.jpg,"Và hôm nay, chúng ta cũng cần hỏi câu hỏi này với chính mình.","va bám này, chuyện luôn còn hơi còn hàng vừa chính mình.",0.4098360655737705
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/1.jpg,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,KHAI QUẢT VIỆN BIẾN ĐẬO VIỆT NAM,0.23333333333333334
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/2.jpg,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam,Nước ta gặp với bình Đông ở hai phía Đông và Nam. Vùng bình Việt Nam,0.11594202898550725
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/3.jpg,là một phần biển Đông.,là một phản biện đóng.,0.13636363636363635
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/4.jpg,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2","Bà biên đài 3.260 km, tại Quảng Ninh tân Kiên Giang. Như vậy đã 100 km.",0.14285714285714285
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/5.jpg,thì có 1 km bờ biển (trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).,thì có 1 km bị biên (trung bình của thời gian là 600km² đạt biên/1km bị biên).,0.19753086419753085
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/6.jpg,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với","Bên cơ vùng nội thụy, tành hài, vùng đa nguyên kinh tế và thêm lịch sử",0.28
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/7.jpg,diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 /,"when fish aren't alive, they're gone & dies for fish that live: fishes",0.7941176470588235
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/8.jpg,330.000 km2),"\[ 330.000 \, \text{km}^2 \]",1.4166666666666667
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/9.jpg,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ,","Gương đó có liệu thông Sa, Gương Sa và 2.5772của thời,",0.4461538461538462
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/10.jpg,"gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và làm chủ","gài vì xa bố, hẹp thính phòng tuyển báo vệ, kiếm soát và làm chủ",0.140625
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/11.jpg,vùng biển.,"Mün  
bien?",0.6
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/12.jpg,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương,","Cô vị thứ chiến thắng quan trọng: mọi liên hệ bữu Đông với Anh Đông,",0.37333333333333335
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/13.jpg,"châu Á với châu Âu, châu Úc với Trung Đông. Giao lưu quốc tế thuận","cháu A với cháu A, cháu Vô với Trung Đông. Giáo luôn quyết thích",0.2878787878787879
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/14.jpg,"lợi, phát triển ngành biển.","\[ \{ \text{iii, phát triển ngành bản} \}. \]",0.8518518518518519
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/15.jpg,Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát,Có khi hầu biên lá vùng nhiệt đội tạo điều kiện cho sâu vât biên phát,0.14285714285714285
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/16.jpg,"triển, tồn tại tốt.","триен, тян тай бът.",0.7368421052631579
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/17.jpg,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm.","Có tài nguyên sinh vật và khoảng sân phòng phù, tá dạng quý hôm.",0.13636363636363635
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/18.jpg,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng","Vùng bình văn hải đảo mốc ta có rìa chính lưỡi hết sức to lớn, có ảnh hưởng",0.24358974358974358
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/19.jpg,trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa,trúc-tập đến sự nghiệp bảo vệ niên độc lập đảm bảo vai trò đáng chú nghĩa.,0.2916666666666667
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/20.jpg,"xã hội, có liên quan trực tiếp đến sự phồn vinh của đất nước, đến văn","xǐ hài, eó hèn quen thích tấp đến sự phản vinh của đất mùa, đến văn",0.2463768115942029
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/254/21.jpg,minh và hạnh phúc của nhân dân.,mình và hành phúc của mình dân.,0.1935483870967742
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/1.jpg,BẢN CHẤT CỦA THÀNH CÔNG,Bản chất của thành công,0.0
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/2.jpg,Đã bao giờ bạn tự hỏi thành công là gì mà bao kẻ bỏ cả cuộc đời mình theo đuổi? Phải chăng,"""Are you going to be here tomorrow?""",0.8333333333333334
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/3.jpg,"đó là kết quả hoàn hảo trong công việc, sự chính xác đến từng chi tiết? Hay đó là cách nói","this is what you mean, that strong voice, it's always easier than trying out that? I may do it easier, not.",0.7888888888888889
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/4.jpg,"khác của từ thành đạt, nghĩa là có được một cuộc sống giàu sang, được mọi người nể phục?","khác cũn từ thanh đạt, nghĩa là có điều cũng sống quan sang, điều mới nghĩa là phục ợ",0.3181818181818182
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/5.jpg,Vậy thì bạn hãy dành chút thời gian để lặng mình suy ngẫm.,Vậy thì bạn hãy dành chút thời gian để kể những suy ngẫm.,0.13793103448275862
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/6.jpg,Cuộc sống sẽ chỉ cho bạn có những người thành đạt được thành công theo một cách giản dị đến bất,que song se chú cho ban có những người thánh tất thánh ứng thời một cách gần đón tới.,0.3157894736842105
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/7.jpg,ngờ,hā,1.0
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/8.jpg,"Thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân","Thanh càng lẫn khu bốc và con trai có dùng khứ biết nào bap, nếu những món ăn mẹ-thách nhau",0.20224719101123595
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/9.jpg,"ngày 8 - 3. Món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang",ngay 8-3. Mời cạnh cơ thế này mời cơ sở tăng lệ phạt có mưu áp sản thi lợi ngã sang,0.37362637362637363
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/10.jpg,"màu... đen cháy. Nhưng nhìn mâm cơm, mẹ vẫn cười. Bởi vì hai bố con không thể thành","mai ... den chay. Những mình màn cơm, mẹ em cũng cũng: ôi vì hai bên không thể thành",0.3253012048192771
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/11.jpg,"công trên "" chiến trường "" bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu.","sing three ""chicken"" biting ""bep"" nice, making last thanks only his ""beep"" me. ""da king"" can't think you.",0.6105263157894737
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/12.jpg,"Một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt","mei min quan yin huon hien ca nhung min quan quy giao, hanh phuc ay long lanh in trong an tet",0.3411764705882353
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/13.jpg,mẹ.,mē,0.6666666666666666
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/14.jpg,"Thành công còn là hình ảnh một cậu bé bị dị tật ở chân, không bao giờ đi lại bình thường","Thank ing can in hinh anh mat eau be bi at tat e chao, kring bao giu tai lai binh thuing",0.32954545454545453
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/15.jpg,"được. Từ nhỏ cậu đã nuôi ước mơ trở thành cầu thủ bóng đá. Sau bao nỗ lực khổ luyện, cậu","Hei. Tôi nhớ cảm ấn tôi mơ tôi thích cảm thứ bóng tôi. Sau bao nó lúc khá chẳng, cảm",0.42045454545454547
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/16.jpg,"bé trở thành cầu thủ dự bị trong một đội bóng nhỏ, và chưa bao giờ được chính thức ra sân.","he treat thanks each the all bi tong met ats long nha, po chua bao giat the chun thue ra sao.",0.4444444444444444
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/17.jpg,"Nhưng đó không phải là thất bại. Trái lại, thành công đã nở hoa khi cậu bé năm xưa, với bao","Nothing don't bring pleas. In that bar. Treats last, thankin' don't bring him out. In man man, you have",0.7032967032967034
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/18.jpg,"nghị lực và quyết tâm, đã chiến thắng hoàn cảnh để theo đuổi ước mơ từ ngày thơ bé.","night, we use a night lamp, and always hang a lamp beside the bed.",0.7469879518072289
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/19.jpg,"Thành công ấy, liệu có mấy người đạt được?","Thanh công ấy, liệu có mấy người đặt thức ?",0.14285714285714285
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/20.jpg,"Sau mỗi mùa thi đại học, có bao "" sĩ tử "" buồn rầu khi biết mình trở thành "" sĩ tử "". Hai bảy điểm,","Sau mẹ mua thịt tươi, có bao ""sữa túi"" buôn rau khi bệnh mình trở thành ""sữa túi"": hai bảy đôi mẹ,",0.31313131313131315
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/21.jpg,cao thật đấy. Nhưng cao mà làm gì khi NV1 lấy tới hai bảy phẩy năm? Đó thật ra không phải,even that day. Nothing can make me lose my mind. I don't let the rain keep my mind too that I'm losing hope.,0.7191011235955056
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/22.jpg,"là thất bại, chỉ là khi thành công - bị - trì - hoãn mà thôi. Cuộc sống vẫn chào đón họ với","I am short but, she's a khu thanh cng bi' - tri- thanh ma than. Quyong van chua dan ho nhi.",0.5054945054945055
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/23.jpg,"NV2, NV3. Quan trọng là họ đã nỗ lực hết sức để khẳng định mình. Đó là ý nghĩa vẹn nguyên","Nv2, Nv3. Quan trong lí hoa đánh nô lôc hát sức đế kháng điều mình. Do lý nghĩa văn nguyên",0.2247191011235955
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/255/24.jpg,"của các kỳ thi, và cũng là bản chất của thành công.","của các ký thú, và cũng là bản chất của thành công.",0.0392156862745098
